SNEŽNIK,na 2500 m,rahel zahod,zmeren zahod,zmeren zahod,rahel zahod,zmeren zahod,zmeren zahod,rahel zahod,rahel jugo-zahod,rahel jugo-zahod,rahel zahod,rahel zahod,rahel zahod,rahel zahod,rahel sever,rahel severo-vzhod,rahel severo-vzhod,rahel sever,rahel severo-zahod,rahel sever,rahel sever,rahel zahod,rahel sever,zmeren sever,zmeren severo-zahod,zmeren severo-zahod,rahel severo-zahod,rahel sever,rahel severo-zahod,rahel severo-zahod,rahel zahod,zmeren zahod
SNEŽNIK,hitrost,13 km/h,21 km/h,23 km/h,11 km/h,26 km/h,22 km/h,15 km/h,9 km/h,15 km/h,15 km/h,9 km/h,11 km/h,3 km/h,10 km/h,12 km/h,16 km/h,11 km/h,14 km/h,5 km/h,4 km/h,5 km/h,12 km/h,21 km/h,21 km/h,21 km/h,16 km/h,10 km/h,8 km/h,12 km/h,13 km/h,21 km/h
SNEŽNIK,na 2000 m,rahel jugo-vzhod,rahel jug,rahel jug,rahel jug,rahel zahod,rahel zahod,rahel jugo-zahod,rahel zahod,rahel jugo-zahod,rahel jugo-zahod,rahel jugo-zahod,rahel zahod,rahel vzhod,rahel sever,rahel vzhod,zmeren severo-vzhod,zmeren severo-vzhod,zmeren severo-vzhod,rahel severo-vzhod,rahel sever,rahel vzhod,rahel severo-zahod,rahel sever,rahel sever,rahel zahod,rahel jugo-zahod,rahel zahod,zmeren zahod,zmeren zahod,zmeren zahod,zmeren zahod
SNEŽNIK,hitrost,15 km/h,12 km/h,10 km/h,7 km/h,8 km/h,12 km/h,6 km/h,7 km/h,5 km/h,9 km/h,5 km/h,9 km/h,7 km/h,5 km/h,11 km/h,19 km/h,31 km/h,25 km/h,6 km/h,7 km/h,6 km/h,8 km/h,9 km/h,6 km/h,7 km/h,5 km/h,12 km/h,23 km/h,18 km/h,22 km/h,32 km/h
SNEŽNIK,na 1500 m,zmeren vzhod,zmeren jugo-vzhod,rahel jugo-vzhod,rahel jugo-vzhod,rahel jugo-vzhod,rahel jug,rahel jugo-vzhod,rahel jugo-vzhod,zmeren jugo-vzhod,rahel jugo-vzhod,rahel jug,rahel jugo-zahod,rahel vzhod,rahel vzhod,rahel vzhod,rahel vzhod,zmeren severo-vzhod,zmeren severo-vzhod,rahel severo-vzhod,rahel severo-zahod,rahel severo-vzhod,rahel sever,rahel sever,rahel severo-vzhod,rahel jugo-vzhod,rahel jug,rahel zahod,zmeren jugo-zahod,zmeren jugo-zahod,zmeren zahod,zmeren zahod
SNEŽNIK,hitrost,42 km/h,39 km/h,18 km/h,9 km/h,12 km/h,4 km/h,8 km/h,11 km/h,18 km/h,17 km/h,5 km/h,6 km/h,8 km/h,14 km/h,15 km/h,17 km/h,27 km/h,21 km/h,7 km/h,9 km/h,10 km/h,9 km/h,9 km/h,8 km/h,6 km/h,7 km/h,16 km/h,22 km/h,20 km/h,25 km/h,30 km/h
SNEŽNIK,na 1000 m,rahel vzhod,rahel vzhod,rahel vzhod,rahel jugo-vzhod,rahel vzhod,rahel vzhod,rahel vzhod,rahel vzhod,rahel vzhod,rahel vzhod,rahel jug,rahel jug,rahel jugo-vzhod,rahel vzhod,rahel vzhod,rahel vzhod,rahel severo-vzhod,rahel vzhod,rahel severo-vzhod,rahel severo-zahod,rahel severo-vzhod,rahel vzhod,rahel vzhod,rahel vzhod,rahel jugo-vzhod,rahel jug,rahel zahod,rahel jugo-zahod,rahel jug,rahel jug,rahel jugo-zahod
SNEŽNIK,hitrost,10 km/h,12 km/h,9 km/h,5 km/h,5 km/h,7 km/h,7 km/h,7 km/h,7 km/h,8 km/h,3 km/h,3 km/h,3 km/h,5 km/h,5 km/h,5 km/h,6 km/h,10 km/h,4 km/h,6 km/h,4 km/h,3 km/h,3 km/h,3 km/h,5 km/h,5 km/h,11 km/h,12 km/h,4 km/h,4 km/h,4 km/h
SNEŽNIK,na 500 m,rahel vzhod,rahel vzhod,rahel vzhod,rahel jugo-vzhod,rahel vzhod,rahel vzhod,rahel vzhod,rahel vzhod,rahel vzhod,rahel vzhod,rahel jug,rahel jug,rahel vzhod,rahel vzhod,rahel vzhod,rahel vzhod,rahel vzhod,rahel vzhod,rahel severo-vzhod,rahel severo-zahod,rahel severo-vzhod,rahel vzhod,rahel vzhod,rahel vzhod,rahel vzhod,rahel jug,rahel zahod,rahel jugo-zahod,rahel jug,rahel jug,rahel jugo-zahod
SNEŽNIK,hitrost,8 km/h,10 km/h,8 km/h,4 km/h,6 km/h,7 km/h,7 km/h,7 km/h,6 km/h,7 km/h,3 km/h,2 km/h,4 km/h,6 km/h,6 km/h,6 km/h,5 km/h,9 km/h,4 km/h,5 km/h,4 km/h,5 km/h,5 km/h,6 km/h,5 km/h,4 km/h,10 km/h,10 km/h,4 km/h,4 km/h,5 km/h
SNEŽNIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNEŽNIK,Vlažnost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNEŽNIK,na 5500 m,36 %,11 %,9 %,6 %,6 %,7 %,12 %,18 %,18 %,15 %,25 %,26 %,43 %,54 %,58 %,52 %,69 %,11 %,7 %,9 %,20 %,33 %,55 %,58 %,60 %,55 %,54 %,25 %,32 %,42 %,42 %
SNEŽNIK,na 3000 m,92 %,81 %,54 %,67 %,67 %,63 %,62 %,73 %,79 %,69 %,68 %,67 %,67 %,44 %,63 %,54 %,52 %,52 %,76 %,81 %,58 %,62 %,47 %,62 %,58 %,55 %,62 %,51 %,28 %,28 %,30 %
SNEŽNIK,na 2500 m,84 %,94 %,87 %,84 %,69 %,76 %,88 %,84 %,84 %,78 %,93 %,90 %,88 %,52 %,63 %,40 %,39 %,46 %,71 %,64 %,71 %,56 %,57 %,62 %,61 %,62 %,72 %,56 %,38 %,31 %,30 %
SNEŽNIK,na 2000 m,83 %,75 %,75 %,72 %,63 %,67 %,73 %,78 %,79 %,76 %,82 %,80 %,82 %,69 %,69 %,50 %,35 %,42 %,55 %,51 %,57 %,49 %,51 %,55 %,56 %,63 %,60 %,68 %,40 %,34 %,33 %
SNEŽNIK,na 1500 m,63 %,54 %,61 %,57 %,58 %,54 %,56 %,60 %,63 %,68 %,65 %,65 %,68 %,64 %,60 %,59 %,50 %,52 %,43 %,40 %,45 %,46 %,43 %,48 %,48 %,51 %,47 %,54 %,55 %,44 %,49 %
SNEŽNIK,na 1000 m,90 %,64 %,46 %,45 %,66 %,71 %,72 %,71 %,64 %,52 %,50 %,54 %,76 %,73 %,73 %,73 %,68 %,40 %,33 %,33 %,53 %,60 %,58 %,54 %,55 %,39 %,36 %,43 %,63 %,63 %,59 %
SNEŽNIK,na 500 m,88 %,63 %,47 %,45 %,63 %,70 %,71 %,70 %,64 %,53 %,50 %,54 %,72 %,70 %,71 %,70 %,69 %,40 %,34 %,33 %,50 %,58 %,56 %,49 %,53 %,40 %,36 %,43 %,60 %,56 %,53 %
SNEŽNIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNEŽNIK,Stabilnost,stabilno,stabilno,stabilno,rahlo labilno,rahlo labilno,labilno,labilno,labilno,labilno,labilno,močno labilno,labilno,labilno,labilno,labilno,labilno,stabilno,stabilno,stabilno,stabilno,stabilno,stabilno,stabilno,stabilno,stabilno,stabilno,stabilno,rahlo labilno,rahlo labilno,stabilno,rahlo labilno
SNEŽNIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ŠKOFJELOŠKO HRIBOVJE,Izračun: Ponedeljek 31.08.2026 14 CEST,Po 20 CEST,Po 23 CEST,To 02 CEST,To 05 CEST,To 08 CEST,To 11 CEST,To 14 CEST,To 17 CEST,To 20 CEST,To 23 CEST,Sr 02 CEST,Sr 05 CEST,Sr 08 CEST,Sr 11 CEST,Sr 14 CEST,Sr 17 CEST,Sr 20 CEST,Sr 23 CEST,Če 02 CEST,Če 05 CEST,Če 08 CEST,Če 11 CEST,Če 14 CEST,Če 17 CEST,Če 20 CEST,Če 23 CEST,Pe 02 CEST,Pe 05 CEST,Pe 08 CEST,Pe 11 CEST,Pe 14 CEST
ŠKOFJELOŠKO HRIBOVJE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ŠKOFJELOŠKO HRIBOVJE
ŠKOFJELOŠKO HRIBOVJE,Vreme na 1500 m,jasno,jasno,pretežno oblačno,pretežno oblačno,pretežno oblačno,jasno,pretežno oblačno,jasno,jasno,jasno,delno oblačno,delno oblačno,pretežno jasno,jasno rahel/-lo/-la dež,delno oblačno,delno oblačno,jasno,delno oblačno,pretežno jasno,jasno,jasno,jasno,delno oblačno,delno oblačno,delno oblačno,pretežno jasno,delno oblačno,delno oblačno,delno oblačno,jasno,jasno
ŠKOFJELOŠKO HRIBOVJE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ŠKOFJELOŠKO HRIBOVJE,Temperatura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ŠKOFJELOŠKO HRIBOVJE,na 5500 m,-10 °C,-10 °C,-10 °C,-8 °C,-9 °C,-9 °C,-9 °C,-9 °C,-10 °C,-10 °C,-10 °C,-12 °C,-12 °C,-12 °C,-12 °C,-12 °C,-12 °C,-12 °C,-12 °C,-11 °C,-11 °C,-9 °C,-8 °C,-8 °C,-8 °C,-8 °C,-7 °C,-7 °C,-8 °C,-7 °C,-8 °C
ŠKOFJELOŠKO HRIBOVJE,na 3000 m,7 °C,7 °C,5 °C,5 °C,4 °C,4 °C,5 °C,5 °C,5 °C,5 °C,5 °C,4 °C,4 °C,5 °C,5 °C,5 °C,5 °C,5 °C,5 °C,4 °C,4 °C,4 °C,5 °C,5 °C,5 °C,5 °C,5 °C,5 °C,7 °C,7 °C,8 °C
ŠKOFJELOŠKO HRIBOVJE,na 2500 m,11 °C,10 °C,8 °C,8 °C,6 °C,7 °C,8 °C,8 °C,8 °C,8 °C,8 °C,8 °C,7 °C,8 °C,8 °C,8 °C,8 °C,9 °C,8 °C,8 °C,8 °C,8 °C,8 °C,9 °C,9 °C,9 °C,8 °C,8 °C,9 °C,10 °C,10 °C
ŠKOFJELOŠKO HRIBOVJE,na 2000 m,15 °C,13 °C,10 °C,10 °C,9 °C,9 °C,10 °C,11 °C,11 °C,11 °C,11 °C,10 °C,10 °C,10 °C,11 °C,12 °C,11 °C,12 °C,12 °C,12 °C,12 °C,11 °C,11 °C,12 °C,13 °C,13 °C,12 °C,12 °C,12 °C,12 °C,13 °C
ŠKOFJELOŠKO HRIBOVJE,na 1500 m,18 °C,17 °C,14 °C,14 °C,13 °C,12 °C,13 °C,15 °C,15 °C,14 °C,14 °C,13 °C,13 °C,12 °C,14 °C,14 °C,15 °C,14 °C,15 °C,15 °C,15 °C,14 °C,16 °C,17 °C,17 °C,18 °C,17 °C,16 °C,15 °C,16 °C,17 °C
ŠKOFJELOŠKO HRIBOVJE,na 1000 m,21 °C,20 °C,17 °C,17 °C,14 °C,16 °C,18 °C,20 °C,19 °C,18 °C,17 °C,16 °C,16 °C,17 °C,19 °C,19 °C,19 °C,18 °C,18 °C,18 °C,18 °C,19 °C,21 °C,22 °C,21 °C,21 °C,21 °C,19 °C,18 °C,20 °C,22 °C
ŠKOFJELOŠKO HRIBOVJE,na 500 m,24 °C,24 °C,20 °C,20 °C,17 °C,20 °C,22 °C,24 °C,22 °C,21 °C,20 °C,19 °C,19 °C,20 °C,23 °C,23 °C,22 °C,22 °C,21 °C,21 °C,20 °C,23 °C,25 °C,25 °C,24 °C,24 °C,23 °C,22 °C,21 °C,24 °C,26 °C
ŠKOFJELOŠKO HRIBOVJE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ŠKOFJELOŠKO HRIBOVJE,Višina ničte izoterme,3979 m,3963 m,3920 m,3749 m,3831 m,3766 m,3850 m,3843 m,3799 m,3828 m,3801 m,3706 m,3663 m,3672 m,3696 m,3708 m,3746 m,3683 m,3651 m,3547 m,3581 m,3660 m,3832 m,4169 m,4325 m,4047 m,3929 m,4163 m,4281 m,4362 m,4381 m
ŠKOFJELOŠKO HRIBOVJE,Meja sneženja,3673 m,3667 m,3562 m,3436 m,3468 m,3445 m,3519 m,3522 m,3487 m,3468 m,3453 m,3394 m,3353 m,3370 m,3409 m,3418 m,3424 m,3414 m,3391 m,3290 m,3276 m,3340 m,3473 m,3668 m,3946 m,3609 m,3496 m,3800 m,3957 m,4045 m,4077 m
ŠKOFJELOŠKO HRIBOVJE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ŠKOFJELOŠKO HRIBOVJE,Veter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ŠKOFJELOŠKO HRIBOVJE,na 5500 m,močan zahod,močan zahod,zmeren zahod,močan zahod,močan zahod,močan zahod,močan zahod,močan zahod,zmeren zahod,zmeren zahod,zmeren zahod,močan zahod,zmeren zahod,zmeren zahod,zmeren zahod,zmeren zahod,zmeren severo-zahod,zmeren zahod,zmeren severo-zahod,zmeren severo-zahod,zmeren severo-zahod,močan severo-zahod,močan severo-zahod,močan severo-zahod,močan severo-zahod,močan severo-zahod,močan severo-zahod,močan sever,zmeren sever,močan severo-zahod,zmeren severo-zahod
ŠKOFJELOŠKO HRIBOVJE,hitrost,57 km/h,64 km/h,51 km/h,58 km/h,56 km/h,57 km/h,60 km/h,60 km/h,50 km/h,43 km/h,51 km/h,55 km/h,51 km/h,46 km/h,44 km/h,41 km/h,40 km/h,42 km/h,46 km/h,47 km/h,53 km/h,61 km/h,62 km/h,61 km/h,68 km/h,80 km/h,84 km/h,74 km/h,50 km/h,54 km/h,48 km/h
ŠKOFJELOŠKO HRIBOVJE,na 3000 m,zmeren jugo-zahod,zmeren jugo-zahod,zmeren zahod,zmeren zahod,zmeren zahod,zmeren zahod,zmeren zahod,zmeren zahod,zmeren zahod,zmeren zahod,zmeren zahod,rahel zahod,zmeren zahod,rahel zahod,rahel zahod,rahel zahod,rahel severo-zahod,rahel sever,rahel sever,rahel severo-zahod,rahel severo-zahod,rahel severo-zahod,zmeren severo-zahod,zmeren severo-zahod,zmeren severo-zahod,zmeren severo-zahod,zmeren severo-zahod,zmeren severo-zahod,zmeren severo-zahod,zmeren severo-zahod,zmeren sever
ŠKOFJELOŠKO HRIBOVJE,hitrost,21 km/h,20 km/h,24 km/h,22 km/h,23 km/h,23 km/h,25 km/h,27 km/h,31 km/h,23 km/h,18 km/h,16 km/h,19 km/h,17 km/h,16 km/h,16 km/h,17 km/h,15 km/h,7 km/h,13 km/h,15 km/h,16 km/h,22 km/h,24 km/h,27 km/h,28 km/h,28 km/h,28 km/h,35 km/h,32 km/h,33 km/h
ŠKOFJELOŠKO HRIBOVJE,na 2500 m,rahel jugo-zahod,rahel jugo-zahod,rahel jugo-zahod,rahel zahod,rahel jugo-vzhod,rahel jugo-vzhod,rahel jugo-zahod,zmeren jugo-zahod,zmeren zahod,rahel zahod,rahel zahod,rahel jugo-zahod,rahel jugo-zahod,rahel zahod,rahel zahod,rahel severo-zahod,rahel severo-zahod,rahel sever,rahel severo-vzhod,rahel severo-zahod,rahel severo-zahod,rahel severo-zahod,rahel severo-zahod,zmeren severo-zahod,rahel severo-zahod,rahel severo-zahod,rahel severo-zahod,zmeren severo-zahod,zmeren severo-zahod,rahel severo-zahod,rahel severo-zahod
ŠKOFJELOŠKO HRIBOVJE,hitrost,18 km/h,12 km/h,12 km/h,5 km/h,9 km/h,8 km/h,7 km/h,20 km/h,18 km/h,18 km/h,13 km/h,7 km/h,11 km/h,14 km/h,13 km/h,10 km/h,7 km/h,11 km/h,13 km/h,8 km/h,12 km/h,11 km/h,13 km/h,21 km/h,7 km/h,12 km/h,15 km/h,18 km/h,22 km/h,14 km/h,16 km/h
ŠKOFJELOŠKO HRIBOVJE,na 2000 m,rahel jugo-zahod,rahel jugo-zahod,rahel vzhod,rahel vzhod,zmeren vzhod,zmeren vzhod,zmeren jugo-vzhod,rahel jugo-vzhod,rahel jug,rahel jug,rahel jugo-vzhod,rahel jugo-vzhod,rahel jugo-vzhod,rahel jugo-vzhod,rahel jug,rahel severo-zahod,rahel vzhod,rahel severo-vzhod,rahel severo-vzhod,rahel severo-vzhod,rahel sever,rahel severo-vzhod,rahel zahod,rahel zahod,rahel jugo-vzhod,rahel zahod,rahel sever,rahel severo-zahod,rahel severo-zahod,rahel zahod,rahel zahod
ŠKOFJELOŠKO HRIBOVJE,hitrost,16 km/h,5 km/h,8 km/h,17 km/h,27 km/h,35 km/h,19 km/h,11 km/h,10 km/h,6 km/h,8 km/h,11 km/h,14 km/h,13 km/h,8 km/h,2 km/h,5 km/h,8 km/h,12 km/h,9 km/h,8 km/h,6 km/h,3 km/h,5 km/h,2 km/h,5 km/h,13 km/h,10 km/h,13 km/h,12 km/h,13 km/h
ŠKOFJELOŠKO HRIBOVJE,na 1500 m,rahel jugo-zahod,rahel severo-vzhod,zmeren severo-vzhod,zmeren severo-vzhod,zmeren vzhod,zmeren vzhod,zmeren vzhod,rahel vzhod,rahel vzhod,rahel vzhod,zmeren vzhod,zmeren jugo-vzhod,zmeren vzhod,zmeren vzhod,rahel vzhod,rahel vzhod,rahel vzhod,rahel vzhod,rahel vzhod,rahel vzhod,rahel severo-vzhod,rahel severo-vzhod,rahel jugo-vzhod,rahel jugo-zahod,rahel zahod,rahel severo-zahod,rahel severo-vzhod,rahel severo-vzhod,rahel sever,rahel jug,rahel jugo-zahod
ŠKOFJELOŠKO HRIBOVJE,hitrost,12 km/h,5 km/h,19 km/h,22 km/h,26 km/h,30 km/h,20 km/h,13 km/h,13 km/h,18 km/h,21 km/h,20 km/h,24 km/h,23 km/h,12 km/h,9 km/h,11 km/h,10 km/h,7 km/h,11 km/h,14 km/h,14 km/h,4 km/h,6 km/h,9 km/h,5 km/h,13 km/h,6 km/h,7 km/h,5 km/h,16 km/h
ŠKOFJELOŠKO HRIBOVJE,na 1000 m,rahel zahod,rahel sever,zmeren sever,rahel severo-vzhod,zmeren vzhod,rahel vzhod,rahel vzhod,rahel vzhod,rahel vzhod,rahel vzhod,rahel vzhod,rahel vzhod,rahel severo-vzhod,rahel vzhod,rahel vzhod,rahel vzhod,rahel severo-vzhod,rahel severo-vzhod,rahel severo-vzhod,rahel severo-vzhod,rahel severo-vzhod,rahel vzhod,rahel jugo-vzhod,rahel jugo-zahod,rahel zahod,rahel severo-zahod,rahel severo-vzhod,rahel jugo-vzhod,rahel vzhod,rahel jugo-vzhod,rahel jugo-zahod
ŠKOFJELOŠKO HRIBOVJE,hitrost,14 km/h,10 km/h,24 km/h,13 km/h,19 km/h,16 km/h,18 km/h,12 km/h,16 km/h,16 km/h,13 km/h,13 km/h,18 km/h,15 km/h,11 km/h,10 km/h,11 km/h,11 km/h,7 km/h,8 km/h,9 km/h,9 km/h,5 km/h,6 km/h,12 km/h,8 km/h,11 km/h,10 km/h,5 km/h,6 km/h,15 km/h
ŠKOFJELOŠKO HRIBOVJE,na 500 m,rahel zahod,rahel severo-zahod,rahel sever,rahel sever,rahel severo-vzhod,rahel vzhod,rahel vzhod,rahel vzhod,rahel severo-vzhod,rahel severo-vzhod,rahel sever,rahel sever,rahel sever,rahel vzhod,rahel vzhod,rahel vzhod,rahel sever,rahel severo-zahod,rahel severo-zahod,rahel severo-zahod,rahel sever,rahel vzhod,rahel jugo-vzhod,rahel jugo-zahod,rahel zahod,rahel severo-zahod,rahel severo-zahod,rahel severo-zahod,rahel severo-zahod,rahel jugo-vzhod,rahel jugo-zahod
ŠKOFJELOŠKO HRIBOVJE,hitrost,5 km/h,6 km/h,4 km/h,3 km/h,4 km/h,8 km/h,9 km/h,6 km/h,4 km/h,5 km/h,4 km/h,3 km/h,3 km/h,8 km/h,6 km/h,5 km/h,4 km/h,3 km/h,4 km/h,4 km/h,2 km/h,5 km/h,4 km/h,3 km/h,6 km/h,6 km/h,5 km/h,4 km/h,3 km/h,3 km/h,8 km/h
ŠKOFJELOŠKO HRIBOVJE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ŠKOFJELOŠKO HRIBOVJE,Vlažnost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ŠKOFJELOŠKO HRIBOVJE,na 5500 m,18 %,13 %,46 %,19 %,15 %,14 %,11 %,10 %,28 %,21 %,8 %,13 %,18 %,27 %,37 %,61 %,58 %,61 %,69 %,85 %,42 %,7 %,7 %,7 %,9 %,54 %,59 %,60 %,62 %,65 %,29 %
ŠKOFJELOŠKO HRIBOVJE,na 3000 m,66 %,59 %,81 %,83 %,90 %,81 %,75 %,66 %,75 %,87 %,84 %,81 %,79 %,74 %,75 %,60 %,59 %,55 %,46 %,58 %,61 %,56 %,51 %,66 %,73 %,70 %,64 %,65 %,34 %,27 %,33 %
ŠKOFJELOŠKO HRIBOVJE,na 2500 m,56 %,64 %,83 %,92 %,98 %,90 %,83 %,80 %,75 %,84 %,90 %,89 %,91 %,86 %,88 %,73 %,64 %,54 %,48 %,49 %,59 %,62 %,62 %,70 %,73 %,72 %,66 %,69 %,56 %,50 %,48 %
ŠKOFJELOŠKO HRIBOVJE,na 2000 m,38 %,59 %,97 %,92 %,73 %,74 %,87 %,86 %,83 %,84 %,86 %,87 %,89 %,89 %,83 %,81 %,76 %,63 %,58 %,50 %,52 %,55 %,70 %,68 %,64 %,62 %,59 %,58 %,61 %,60 %,61 %
ŠKOFJELOŠKO HRIBOVJE,na 1500 m,64 %,72 %,74 %,60 %,67 %,72 %,78 %,71 %,72 %,70 %,72 %,77 %,73 %,77 %,78 %,77 %,72 %,74 %,67 %,62 %,53 %,57 %,57 %,56 %,54 %,50 %,49 %,52 %,54 %,54 %,57 %
ŠKOFJELOŠKO HRIBOVJE,na 1000 m,63 %,64 %,66 %,61 %,85 %,76 %,60 %,55 %,58 %,60 %,62 %,70 %,65 %,65 %,61 %,61 %,61 %,63 %,65 %,62 %,60 %,55 %,44 %,44 %,46 %,44 %,41 %,48 %,50 %,51 %,45 %
ŠKOFJELOŠKO HRIBOVJE,na 500 m,78 %,87 %,82 %,85 %,86 %,66 %,53 %,51 %,64 %,65 %,70 %,75 %,77 %,57 %,54 %,57 %,68 %,75 %,77 %,78 %,75 %,49 %,40 %,42 %,70 %,77 %,71 %,66 %,68 %,46 %,41 %
ŠKOFJELOŠKO HRIBOVJE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ŠKOFJELOŠKO HRIBOVJE,Stabilnost,labilno,močno labilno,rahlo labilno,stabilno,stabilno,stabilno,rahlo labilno,rahlo labilno,labilno,rahlo labilno,labilno,labilno,labilno,labilno,labilno,labilno,labilno,labilno,labilno,rahlo labilno,stabilno,stabilno,stabilno,rahlo labilno,stabilno,stabilno,stabilno,stabilno,stabilno,stabilno,rahlo labilno
ŠKOFJELOŠKO HRIBOVJE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VZHODNOSLOVENSKO HRIBOVJE,Izračun: Ponedeljek 31.08.2026 14 CEST,Po 20 CEST,Po 23 CEST,To 02 CEST,To 05 CEST,To 08 CEST,To 11 CEST,To 14 CEST,To 17 CEST,To 20 CEST,To 23 CEST,Sr 02 CEST,Sr 05 CEST,Sr 08 CEST,Sr 11 CEST,Sr 14 CEST,Sr 17 CEST,Sr 20 CEST,Sr 23 CEST,Če 02 CEST,Če 05 CEST,Če 08 CEST,Če 11 CEST,Če 14 CEST,Če 17 CEST,Če 20 CEST,Če 23 CEST,Pe 02 CEST,Pe 05 CEST,Pe 08 CEST,Pe 11 CEST,Pe 14 CEST
VZHODNOSLOVENSKO HRIBOVJE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VZHODNOSLOVENSKO HRIBOVJE
VZHODNOSLOVENSKO HRIBOVJE,Vreme na 1500 m,jasno,pretežno jasno,delno oblačno rahel/-lo/-la dež,oblačno rahel/-lo/-la dež,oblačno,pretežno oblačno,delno oblačno,jasno,jasno,pretežno jasno,pretežno jasno,jasno,oblačno,pretežno jasno,pretežno oblačno,pretežno oblačno,pretežno jasno,pretežno jasno,pretežno jasno,jasno,jasno,jasno,pretežno jasno,pretežno jasno,pretežno oblačno,pretežno oblačno,pretežno oblačno,delno oblačno,delno oblačno,jasno,jasno
VZHODNOSLOVENSKO HRIBOVJE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VZHODNOSLOVENSKO HRIBOVJE,Temperatura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VZHODNOSLOVENSKO HRIBOVJE,na 5500 m,-9 °C,-9 °C,-9 °C,-8 °C,-8 °C,-9 °C,-9 °C,-9 °C,-10 °C,-10 °C,-10 °C,-12 °C,-12 °C,-12 °C,-12 °C,-12 °C,-12 °C,-12 °C,-12 °C,-12 °C,-12 °C,-10 °C,-9 °C,-9 °C,-9 °C,-9 °C,-9 °C,-7 °C,-7 °C,-7 °C,-8 °C
VZHODNOSLOVENSKO HRIBOVJE,na 3000 m,7 °C,6 °C,6 °C,5 °C,3 °C,4 °C,5 °C,6 °C,5 °C,5 °C,4 °C,4 °C,4 °C,4 °C,4 °C,5 °C,5 °C,5 °C,4 °C,4 °C,4 °C,4 °C,4 °C,4 °C,4 °C,4 °C,4 °C,4 °C,5 °C,6 °C,7 °C
VZHODNOSLOVENSKO HRIBOVJE,na 2500 m,10 °C,9 °C,8 °C,7 °C,6 °C,6 °C,7 °C,8 °C,8 °C,8 °C,7 °C,7 °C,7 °C,7 °C,8 °C,8 °C,8 °C,8 °C,8 °C,8 °C,8 °C,7 °C,7 °C,7 °C,8 °C,8 °C,7 °C,7 °C,7 °C,8 °C,8 °C
VZHODNOSLOVENSKO HRIBOVJE,na 2000 m,14 °C,13 °C,12 °C,9 °C,10 °C,9 °C,9 °C,10 °C,12 °C,11 °C,11 °C,10 °C,9 °C,10 °C,11 °C,11 °C,11 °C,11 °C,12 °C,11 °C,11 °C,11 °C,11 °C,12 °C,12 °C,12 °C,11 °C,11 °C,11 °C,11 °C,12 °C
VZHODNOSLOVENSKO HRIBOVJE,na 1500 m,19 °C,17 °C,14 °C,13 °C,13 °C,12 °C,13 °C,14 °C,15 °C,15 °C,14 °C,13 °C,13 °C,13 °C,13 °C,14 °C,15 °C,15 °C,15 °C,15 °C,15 °C,14 °C,15 °C,17 °C,17 °C,17 °C,16 °C,15 °C,15 °C,15 °C,17 °C
VZHODNOSLOVENSKO HRIBOVJE,na 1000 m,23 °C,20 °C,17 °C,16 °C,16 °C,16 °C,18 °C,19 °C,18 °C,19 °C,18 °C,17 °C,16 °C,16 °C,18 °C,18 °C,19 °C,18 °C,18 °C,18 °C,18 °C,18 °C,20 °C,22 °C,21 °C,21 °C,19 °C,19 °C,18 °C,19 °C,22 °C
VZHODNOSLOVENSKO HRIBOVJE,na 500 m,26 °C,22 °C,18 °C,18 °C,18 °C,20 °C,23 °C,24 °C,22 °C,22 °C,20 °C,18 °C,17 °C,21 °C,23 °C,24 °C,23 °C,21 °C,20 °C,19 °C,18 °C,23 °C,26 °C,26 °C,25 °C,22 °C,22 °C,20 °C,20 °C,24 °C,27 °C
VZHODNOSLOVENSKO HRIBOVJE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VZHODNOSLOVENSKO HRIBOVJE,Višina ničte izoterme,3997 m,3985 m,3886 m,3815 m,3692 m,3806 m,3864 m,3913 m,3844 m,3751 m,3739 m,3694 m,3652 m,3648 m,3670 m,3762 m,3713 m,3683 m,3628 m,3569 m,3520 m,3524 m,3646 m,3829 m,4262 m,4028 m,3805 m,3895 m,4049 m,4219 m,4312 m
